badword,txt
0,Lipton Loose Leaf Tea
0,The very BEST way to drink tea
0,Satisfied customer
0,Boxed Nostalgia
0,what a deal
0,Herbal Tea: 5 Fruit Flavors
0,Best Thai Tea so far
0,unbelievably delicious
0,Serious Stuff
0,Hotter than hot!
0,Hotter than Heidi Klum and more powerful than a Gorilla on Acid
0,Spicy and a decent taste
0,Excellent hot sauce. A good fruity taste and great heat.
0,Hottest sauce I own!!!! Unbelievable
0,Mother lovin' hot
0,Practical for hotheads
0,Try and and see for yourself
0,HOT as Hell
0,Hot!!!
0,Damn this is a hot sauce!
0,Definitely the FINAL answer (for now)
0,The final answer indeed!
0,the other reviews are right!
0,Da Bomb: The Final Answer?  Yes.
0,Hottest sauce ever.
0,Excellent food additive
0,The Final Answer?  OH YEAH!!
0,final answer
0,1 for the collection.
0,Excellent for Spicing up Dishes
0,wonderful at amazon
0,Best Espresso Ever
0,These are great.
0,Hip & Joint w/ Glucosamine
0,Great treat with benefits
0,good coffee but..
0,Bring Back Verona
0,starbucks french roast
0,Best coffee I've tasted. I try others but always come back.
0,Gifts of Coffee
0,Dogs Love Them
0,Best treat to keep a dog busy!
0,Super good
0,Gano Schokolade
0,go to Amazon when you can't find in locally
0,"""This product is delicious"""
0,My 10am daily snack!
0,Sweet treats
0,I am looking for Nutritional Information on these please
0,"Loved by one, hated by the other"
0,Not Treats! Cat Food!
0,Fantastic gourmet chip - this flavor is one of the best.
0,DEEP RIVER POTATO CHIPS
0,Mesquite BBQ
0,Superior chips - wow!
0,Don't have to eat just one.......
0,"Spicy, Hot Chips!"
0,flavor and crunch!
0,"Great taste, great price."
0,Hard to find item
0,Exceeded my expectations. One of the best chips I have had
0,"Awesome Goodness! (deep river kettle chips, swt maui onion [pack of 24])"
0,"Excellent chips, full of flavor and just the right thickness and doneness"
0,Great Tasting Potato CHIPS.
0,Best Jalapeno chips
0,just the right size package; great chips
0,"Delicious, great texture, 3 ingredients"
0,Good product.
0,Excellent chips!
0,Deep River Salt & Vinegar Chips
0,Satisfied.
0,Really is Extra Virgin Olive Oil
0,The best Olive oil
0,Great Olive Oil!
0,A Real Surprise!
0,Organic...
0,"Great size, great product, and great price. ."
0,Kirkland Organic Extra Virgin Olive Oil
0,"These are good.  Very, very good."
0,yeah!
0,Just delicious!
0,Gluten free and Great tasting
0,Cookie Cravings
0,Finally!
0,Excellent Gluten free and Dairy Free OATMEAL!
0,"Good grief, these cookies are delicious!!!!"
0,! Mmmmmmmmmm !
0,Better than Chips-Ahoy and better for you too!
0,Lucy's Cookies A++
0,Cookies that taste GOOD!
0,lucys chocolate chip cookies
0,My sons is on a gfcf diet
0,Gluten-Free Tastes Great!
0,CHOCOLATE CHIP
0,Lucy's Sugar Cookies
0,Best GFCF cookies!
0,They're great!
0,O-M-G these cookies are Delicious!
0,Just like Snickerdoodles!
0,Lucy's Cinnamon Thins
0,Chocolate Chip Cookies
0,Only cookie that considers ALL intollerances & tastes good
0,LOVE THESE COOKIES
0,They're amazing!!!!!!!
0,thank you dr lucy!
0,Very tasty cinnamon thins
0,Gluten Free yumminess!
0,Great Cookies!
0,"Yummy, little crunchy cookies"
0,Best Allergy Friendly Cookies I ever had.
0,Light and crispy cookie
0,Crispy Airy
0,Dr. Lucy's brought nothing but SMILIES to my picky eater!!!
0,Oh my gosh delicious!
0,Awesome Cookies and great package size!
0,Great crunchy sweet treat
0,I was pleasantly surprised at how good these cookies are
0,delicious gluten free
0,Love the sugar cookies!
0,Truly the best!
0,All natural and delicious
0,Run...Don't Walk to Purchase Lucy's Cookies
0,Cinnamon Thins = Yum!
0,Awesome Cookies
0,Yes!!!
0,"Tasty, healthy, good price."
0,Perfect little guys
0,Smokehouse Almonds
0,One of my very favorite flavors!
0,Very tasty when the price is right
0,Tastes the best
0,Salted Almonds
0,Sweet memories
0,"Delicious, perfectly salted and fresh"
0,Love these almonds
0,Blue Diamond only
0,The best tasting almonds; lower sodium is just a bonus
0,Delicous salty snack
0,"Delicious Blue-Diamond quality, half the sodium"
0,Good almonds
0,Best Roasted Almonds
0,deez nutz.
0,The Only Thing Better Than . . .
0,Straight from Jamaica
0,Conscientious Seller
0,the.best.coffee.ever
0,Jamaican all the way!
0,"I don't even like coffee, but I LOVE this!"
0,A+ for Steak Lovers
0,steaks r us
0,Great Stuff!!
0,Protein in a snack means Gastric Bypass patients can enjoy with everyone else
0,Awesome Protein Crunch!
0,The snack that I love
0,Kay's Natural Pretzel Sticks Cinnamon Toast
0,"Great taste, great price"
0,Tasty Treat!
0,Healthy Tasty Snack
0,I love these cinnamon toast pretzel sticks
0,Cinnamon! yum!
0,Excellent Snack for Low Carb Diet - Great Crunch
0,French Toast
0,Helps my dogs breath and hair
0,Totally Going to Buy Again
0,Perfect for wedding favors and gorgeous color!
0,Great!!!!!!
0,DELIGHFUL SAYS THE GROUP
0,my cats' favorite food
0,Delicious and Convenient
0,This is a great size (24qt)
0,Try it once...
0,Best Coffee Ever!!
0,Can't leave home without it!
0,Organic Blend = Best
0,The best coffee on the planet
0,They Got It Right.
0,Black Gold
0,Weaver's Coffee...just right
0,Grind before brew
0,Perfect Aroma and Taste
0,Spectacular Coffee
0,Makes an awesome pot off coffee !!
0,amazing coffee
0,Exceptional Coffee
0,Wonderful Wake up
0,Stop drinking mediocre brews and buy Weaver's Coffee and Tea
0,Obliteration
0,Mmmmmmm!
0,Should not be missed!
0,Rudy from LA
0,"IT'S GOOD STUFF, BUT DON'T BELIEVE THE HYPE"
0,Agility and obedience training treats
0,BEST treats...
0,Lamb Filet Squares
0,Amazing treats for obedience training and snacks
0,Dogs say 'Delicious!'
0,Super treat product for dogs
0,Lamb Treats - the only treats for my dogs
0,Lamb Lungs
0,Amazing Treat!
0,Our dog's favorite treat
0,Mmm mmm good!
0,Anise Bears!
0,Only sugar we use.
0,Great way to purchase Sugar-in-the-Raw.
0,try it
0,We love this stuff!
0,Great Marinade
0,YUM!!!! Love this!!!
0,Do you Remember Circus Peanuts??
0,Larry's Beans is great coffee!
0,Krusteaz Pumpkin Pie Bars
0,Pure Heaven
0,"Good prunes, but what's with the price here? Error?"
0,Some say this is THE BEST hot sauce!
0,Tasty Snack
0,Perfect light lunch!
0,Life Saver!
0,Knock your socks off
0,Wonderful mushrooms
0,Phenomenal service and products
0,"Great value, great flavor"
0,Great Mushrooms!
0,Porcini Mushrooms - Grade Super Premium AA 4oz
0,Amazing soft pretzels!
0,Best Pretzels Ever!
0,enough cayenne pepper for a lifetime
0,Very Delicious
0,Everyone in the office likes it!
0,"Refreshing, Delicious!!!!!"
0,Apricots
0,Libby's Aprocot Halves in Pear juice
0,also know as black mustard
0,Great breath enhancer.
0,Love this gum.
0,good quality & flavor
0,Apparently these are roasted.
0,The BEST for muffins!
0,"Jolt Blue again, at long last!"
0,Yum Yum !
0,Happy!
0,best home taco mix
0,Easy Taco Night
0,"Good, strong, Wisconsin maple syrup"
0,Me oh My oh
0,"Good flavour, very nice"
0,"Good, rich flavor"
0,Andersons grade B Pure Maple Syrup
0,Excellent syrup
0,Lots of flavor.
0,Pure Sugary Heaven
0,Buy It!
0,I love maple
0,Unique buttery flavor with less salt.
0,"Please keep in stock, best olives on the planet"
0,Best RIPE Olive I've Ever Had
0,Alternative Thickner!  Gluten-Free!
0,Potato Starch
0,Great replacement for fat in cupcakes and other sweets
0,gluten free all purpose flour ingredient
0,Happy to find a source for potato starch
0,A fave
0,Darn good pasta and fantastic customer service
0,delicious and refreshing and GREEN!
0,I bought 12 boxes~what does that tell you?
0,Like eating kid's cereal!
0,The BEST fiber cereal I've ever eaten!
0,My 3 year old loves it!
0,FIBER ONE
0,It helps you poop!
0,LOOKING FOR HEALTHY AND FLAVORFUL?  STOP HERE!
0,BEST cereal ever! I can't get enough.
0,Yummy...and good for you!
0,Sugary but high in fiber
0,"Wow, it's like eating ""Cinnamon Toast Crunch"" - but good for you!"
0,"Yummy, yummy, yummy!"
0,heavenly.
0,absolutely the best!
0,Best in show!
0,Best mustard ever
0,Amazing customer service
0,Great salt
0,For more than salting foods.
0,"Intensely salty, healthy salt"
0,"super fast shipping, free samples"
0,Wonderful product!!
0,I love this salt
0,What I have been looking for....
0,the only salt I use--except herbamare and trocomare
0,Good Quality & Good Service
0,Himalayan course salt
0,Great for cooking and baths
0,Love this salt!
0,Himalayan Salt
0,Great coarse salt
0,"Slightly pink in color, but salt non-the-less."
0,Great Salt - difficult to grind
0,top notch
0,Fantastic Salt
0,Pink Himalayan Course Grain Salt
0,Excellent salt
0,HIMALAYAN SEA SALT
0,Pink it was love at first sight!
0,Dont let the name fool you...
0,the perfect commuter dog treat
0,Another great protein drink from Mix1!
0,1 Of The Best.
0,Love Mix1 for post-recovery after a long run or bike ride!
0,Erin T
0,Great ingredients and quality product
0,"Rich, Dark and Delicious!!"
0,Very palatable and healthy food!
0,Delicious breakfast tea
0,Heaven In A Tin
0,The best chocolates
0,Seeds of Change S10810 Certified Organic Italian White Eggplant
0,"181 Years Old, And Still The Best!"
0,My Favorite Steak Sauce
0,Best for Zest
0,Outstanding Service and Quality!
0,INSURANCE WILL PAY for hypoallergenic formula!!
0,A little goes a long way
0,Yorkies love these
0,The best cocktail pepperoni on the market!
0,Excellent if you don't read ingredients!
0,Oh Boy! Oberto Cocktail Pep
0,Pepperoni Sticks
0,Oh boy Oberto's are #1
0,OBoy Oberto's are the best
0,The BEST there is
0,Nothing Better
0,Cocktail Pep
0,Oberto Pepperoni
0,Seattle Tradition
0,Absolute Best Pep Stick For The Money
0,Tastes Great!  Just wish they sold the larger diameter logs...
0,Oberto Sausage Sticks
0,Excellent product and deal
0,"Great product, sloppy service"
0,Best buddy bones
0,Doggie Love
0,Great Nuts!
0,Simply delicious flavor!
0,A perfect ghee!
0,"Tastes amazing, but a bit expensive"
0,Sweetest I tried
0,If Dallas and Melissa approve - then it MUST be good!
0,Very high quality ghee and a great value
0,Best Ghee available
0,Various kinds of Ghee by Pure Foods
0,Excellent Product from an Excellent Company
0,"Excelent product, wish it comes in big size"
0,Great product that I wish I could buy locally
0,Can't live without Pure Ghee
0,One of the best Ghees made
0,"Oh, Gee, Ghee!"
0,WOW - PURE WHOLESOME HEALTY BUTTER
0,Great Ghee!
0,Sooo Buttery
0,Nourishing & Delicious
0,Awesome taste...great on almost anything
0,Delicious.
0,"This Is THE Best Ghee I Have Tried, By Far"
0,Its Gheetastic!
0,Ghee yummy
0,Aryuvedic Healing Ghee
0,Great Dairy Replacement
0,Awesome stuff!
0,The best Ghee around
0,Amazingly yummy!
0,One of the best Ghee products available...
0,Best GHEE on the market!
0,Exactly as described
0,Fantastic butter
0,Love this ghee!
0,"Excellent Quality , Best Source of CLAs out there"
0,Wonderful Flavor!
0,Grassfed Organic Ghee
0,Pure Indian Foods Grass Fed Ghee
0,Best Ghee on the planet
0,Moonstruck Chocolates
0,WOW!!!! Can't be beat
0,good stuff!!
0,Awesome Popcorn
0,GREAT POPCORN!
0,Orville Redenbacher's MTB
0,Most delicious oatmeal!
0,Tasty for Salmon
0,All 3 of my cats love this brand/seafood flavor
0,Kitties' Treat
0,Happy Cats with Temptations
0,All Around Great -
0,pure decadence
0,Peanut Oil
0,Good buy for the money!
0,A great option for low carb diets
0,Yummy - better than the best American chocolate
0,Best Chocolate EVER!!!
0,Great deal. Good quality.
0,My cats LOVE this very healthy food!
0,"Fantastic for kitty's energy and coat, the key is introduction of new food."
0,Will buy again
0,Great cat food
0,Best All Natural Dry Cat Food
0,"My cat likes it, and so I am happy."
0,This is the one !
0,Classic candy/gum Very nostalgic
0,Addicting gum!
0,Chiclets memory
0,WIFE WENT LUNAR!
0,Willibee's King Syrup
0,Why listen to people about not using fructose corn syrup
0,GREAT syrup!
0,King Syrup Rules!
0,Love King Syrup!!!
0,a must have
0,Just as I remember it
0,King Syrup
0,Best there is
0,BEST SYRUP EVER...............................................
0,King's syrup
0,The best for cooking and eating
0,"great price, lots of cookies"
0,"Best Tea on Earth (No, I don't own company stock!)"
0,A delicious 'tonic-like' tea
0,Very different than the original
0,The best dog treat
0,Desert Rose
0,There was a problem with the order...
0,Walnuts -- good for you.
0,Walnuts are delicious and good for you
0,"Diamnond Walnuts, Chopped, 8 Ounce Bags (Pack of 12)"
0,My cats love this
0,Cheaper than the store with coupons
0,Yummy for kitty's tummy!
0,Good for my cat.
0,Ancho Chile Pepper
0,Great Flavor! Hard To Find In Stores!
0,As jumbo plastic jars of Ancho go...
0,K-Cup Holder
0,Wonderful space saver!
0,I get my counter space back!
0,"Bed, Bath, and Beyond has it cheaper!"
0,LOVE IT .....
0,glad I got this
0,Space Saver
0,The perfect counter space solution!
0,Very neat drawer for you coffee maker!
0,GREAT ORGANIZER WITHOUT NEEDING EXTRA SPACE!
0,Much cheaper at Bed Bath and Beyond
0,Save counter space
0,Perfect K-Cup Storage Solution
0,Really nice
0,Tried others and this is the best
0,A very handy spacesaver
0,looks so great on my countertop
0,I like it!
0,Exactly what I wanted!
0,Loving it!
0,Keurig K-Cup holder
0,It is what it is
0,HA!  This thing is AWESOME.
0,Great K-cup Drawer!!!
0,Fast & Easy
0,cescob
0,Nice rack!!!
0,Convenient and attractive storage
0,Great Product even for the Higher Price
0,5 Stars...but here's why...
0,Half the price elsewhere
0,Keurig K-Cup storage drawer and Twinings English Breakfast Tea K-Cups
0,K-cup storage & Stand for Coffee Brewer
0,Keurig Coffee Tray
0,SO handy!
0,Best K-Cup Storage Unit!
0,good but pricy
0,Keurig K cup storage drawer
0,Perfect for us
0,k cup holder
0,Perfect storage solution
0,I love this storage drawer
0,Discrete and Attractive
0,Congeneal
0,PERFECT K-cup Storage!
0,K cup fan
0,Perfect For What I Was Looking For
0,Greatest invention ever
0,"Simple, low profile - we like it!"
0,Probably my most used luster dust!
0,Absolutely stunning!
0,A little silver dusting goes a long way!
0,Silver Pearl Dust
0,Beautiful Results
0,"Only Discovered This Recently, Bronze Powder is Truly Lustrious and Beautiful."
0,The best chipotle in refried beans...How can you go wrong?
0,Limited edition flavor that deserves a try.....
0,Erin Baker Breakfast Cookies
0,Trail food extraordinaire
0,Not Just For Breakfast
0,Deeeeeeee-licious
0,great nutrition and taste
0,WOW!  This tastes great and have lost weight!
0,"Delicious, healthy and filling"
0,Breakfast
0,Home Run Cookie
0,Delicious and satisfying. My favorite flavor in their line.
0,Cookies are great anytime
0,"Great option for a quick, healthy & filling breakfast on the go"
0,Morning Glory Breakfast Cookies
0,Good quick meal
0,Great taste !
0,OUTSTANDING and filling!
0,Morning Glory = Yummy :)
0,FIRST TIME BUY AND WE LOVE THEM!
0,Erin Baker Morning Glory cookie
0,Excellent cookies.
0,Super Value!
0,The Best Breakfast Cookies!
0,BREAKFAST ON THE GO
0,"Good, quick breakfast"
0,I love Kopali Products!!!
0,I am so hooked on these...
0,Two delicious foods originally combined
0,da bomb
0,Yummy and good for the earth
0,GONE NUTS
0,You Can't Eat Just One Package
0,Yummy.
0,Sesmark Sesame Rice Thins
0,Best crackers ever!!!!!
0,A Great Snack Cracker!!
0,A cracker of a cracker
0,Great For a Snack
0,"""D""licious"
0,gluten-free crackers
0,Awesome wheat free alternative to crackers
0,The only crackers
0,sugarless jerk seasoning
0,The fruits of my labor
0,Finally
0,Prompt service; fresh and delicious product
0,The best dates I ever had
0,"Great product, and no problems with delivery."
0,Oodles of Noodles!!
0,mango ceylon tea
0,Desert in a bottle
0,Finely ground and rich in flavor
0,nice starter kit
0,Excellent Beginner kit!
0,Fun with Bonsai
0,Perfect little tree!
0,Great Bonsai Starter
0,Bonsai made easy for Westerners
0,Bonsai!
0,Bonsai Starter Kit
0,Bonsai
0,"Wow, Fantastic!"
0,Mwahahahaha!
0,EEEWWWW
0,Good diet cereal
0,The best cereal in terms of nutrition
0,Terrific cereal
0,Italian Sausage Success
0,Very good seasoning
0,Good sardines!  But Ignorant Reviewers!
0,I'm an official lover of Sardines
0,Best tasting sardines
0,Wow! Some of the meatiest Sardines we have ever eaten.
0,Best Sardine I've had.
0,Excellent Sardines.
0,Tasty Sardines!
0,Superior fruit slices
0,Fun for kids!
0,my dogs favorite
0,Best decaf I've tried so far
0,"Dark, Rich, Clear Decaf!"
0,Full-Flavored Brew
0,Great start to the Day!
0,"Finally, a decaf I can enjoy after trying almost all of them."
0,Kicking decaf!
0,Delicious coffee to your door!
0,"Excellent product, excellent process!"
0,Tasty for Decaf!
0,Great Java!
0,Aspen Mulling Eggnog Mix
0,This stuffis the Bomb!!!!!
0,Addiction
0,"YUMMMMMMMY!  Finally, great eggnog year round!"
0,Fresh smell and taste
0,Delicious Macarons
0,Happy Hips Lamb and Rice
0,Great product at a great price.
0,GREAT results with continued use at the prescribed dosage!
0,Waggin Tails
0,happy dogs= Happy Hips treats
0,Both my dogs love this product
0,Two Paws Up for Dogswell
0,Wonderful......
0,The Best for the money
0,Price is right and my dog loves them
0,Outstanding dog treats (Not)
0,This is a terrific product
0,Yummy dog treat
0,Duck is very good for dogs that are prone to skin conditions
0,These are GREAT!  Superior Service !
